id,MID,trial_number,start_date,trialstart,outcome,reaction_time,totalpoints,prop_left,prop_right,resp,revealed_left,revealed_right,AID,HID,noresp,session_id,five_trial_outcome,mag_left,mag_right,received_mag,practice,loss_or_reward,revealed_o_l,revealed_o_r,revealed_x_l,revealed_x_r,instruct_number
78046,A27BPRHBM28XZS,272,3/10/17 9:44,1.48914E+12,O,2373,4994,0.44,0.12,right,1,1,3Q5C1WP23N6BPCK8JC4ALVGWVCH15Y,3VQTAXTYN3QR05ULW805AZP12RQUB0,0,aodI,34,114,78,0,FALSE,combined,22,6,28,44,0
78047,A27BPRHBM28XZS,273,3/10/17 9:44,1.48914E+12,O,3297,4994,0.92,0.48,right,1,0.1,3Q5C1WP23N6BPCK8JC4ALVGWVCH15Y,3VQTAXTYN3QR05ULW805AZP12RQUB0,0,aodI,34,63,58,0,FALSE,combined,45,2,5,3,0
78048,A27BPRHBM28XZS,274,3/10/17 9:44,1.48914E+12,X,1449,4994,0.04,0.4,right,1,1,3Q5C1WP23N6BPCK8JC4ALVGWVCH15Y,3VQTAXTYN3QR05ULW805AZP12RQUB0,0,aodI,34,5,25,25,FALSE,combined,3,20,47,30,0
78049,A27BPRHBM28XZS,275,3/10/17 9:44,1.48914E+12,O,1737,5019,0.34,0.64,right,1,0.2,3Q5C1WP23N6BPCK8JC4ALVGWVCH15Y,3VQTAXTYN3QR05ULW805AZP12RQUB0,0,aodI,25,-21,-49,0,FALSE,combined,18,6,32,4,0
78050,A27BPRHBM28XZS,276,3/10/17 9:44,1.48914E+12,O,2635,5019,0.72,0.6,left,1,1,3Q5C1WP23N6BPCK8JC4ALVGWVCH15Y,3VQTAXTYN3QR05ULW805AZP12RQUB0,0,aodI,25,-11,-16,0,FALSE,combined,37,29,13,21,0
78051,A27BPRHBM28XZS,277,3/10/17 9:44,1.48914E+12,X,1672,5019,0.16,0.24,right,1,1,3Q5C1WP23N6BPCK8JC4ALVGWVCH15Y,3VQTAXTYN3QR05ULW805AZP12RQUB0,0,aodI,25,-7,-5,-5,FALSE,combined,9,11,41,39,0
78052,A27BPRHBM28XZS,278,3/10/17 9:45,1.48914E+12,X,1300,5019,0.56,0.36,right,1,0.06,3Q5C1WP23N6BPCK8JC4ALVGWVCH15Y,3VQTAXTYN3QR05ULW805AZP12RQUB0,0,aodI,25,-11,-8,-8,FALSE,combined,27,1,23,2,0
78053,A27BPRHBM28XZS,279,3/10/17 9:45,1.48914E+12,O,2380,5019,0.28,0.56,right,0.1,1,3Q5C1WP23N6BPCK8JC4ALVGWVCH15Y,3VQTAXTYN3QR05ULW805AZP12RQUB0,0,aodI,25,-40,-74,0,FALSE,combined,1,27,4,23,0
78054,A27BPRHBM28XZS,280,3/10/17 9:45,1.48914E+12,O,2455,5019,0.64,0.4,left,1,1,3Q5C1WP23N6BPCK8JC4ALVGWVCH15Y,3VQTAXTYN3QR05ULW805AZP12RQUB0,0,aodI,0,-72,-60,0,FALSE,combined,31,21,19,29,0
78055,A27BPRHBM28XZS,281,3/10/17 9:45,1.48914E+12,X,2526,5019,0.12,0.06,right,1,1,3Q5C1WP23N6BPCK8JC4ALVGWVCH15Y,3VQTAXTYN3QR05ULW805AZP12RQUB0,0,aodI,0,-30,-29,-29,FALSE,combined,6,4,44,46,0
78056,A27BPRHBM28XZS,282,3/10/17 9:45,1.48914E+12,X,2204,5019,0.16,0.68,left,1,1,3Q5C1WP23N6BPCK8JC4ALVGWVCH15Y,3VQTAXTYN3QR05ULW805AZP12RQUB0,0,aodI,0,-18,-47,-18,FALSE,combined,8,33,42,17,0
78057,A27BPRHBM28XZS,283,3/10/17 9:45,1.48914E+12,X,1502,5019,0.84,0.12,left,1,0.8,3Q5C1WP23N6BPCK8JC4ALVGWVCH15Y,3VQTAXTYN3QR05ULW805AZP12RQUB0,0,aodI,0,-94,-34,-94,FALSE,combined,41,5,9,35,0
78058,A27BPRHBM28XZS,284,3/10/17 9:45,1.48914E+12,O,1370,5019,0.76,0.06,right,1,1,3Q5C1WP23N6BPCK8JC4ALVGWVCH15Y,3VQTAXTYN3QR05ULW805AZP12RQUB0,0,aodI,0,-116,-42,0,FALSE,combined,37,4,13,46,0
78059,A27BPRHBM28XZS,285,3/10/17 9:46,1.48914E+12,X,2049,4990,0.4,0.68,left,0.1,1,3Q5C1WP23N6BPCK8JC4ALVGWVCH15Y,3VQTAXTYN3QR05ULW805AZP12RQUB0,0,aodI,-29,25,47,25,FALSE,combined,2,35,3,15,0
78060,A27BPRHBM28XZS,286,3/10/17 9:46,1.48914E+12,X,1055,4990,0.04,0.32,right,0.4,1,3Q5C1WP23N6BPCK8JC4ALVGWVCH15Y,3VQTAXTYN3QR05ULW805AZP12RQUB0,0,aodI,-29,9,18,18,FALSE,combined,0,17,20,33,0
78061,A27BPRHBM28XZS,287,3/10/17 9:46,1.48914E+12,X,1037,4990,0.04,0.48,left,1,0.8,3Q5C1WP23N6BPCK8JC4ALVGWVCH15Y,3VQTAXTYN3QR05ULW805AZP12RQUB0,0,aodI,-29,63,29,63,FALSE,combined,3,19,47,21,0
78062,A27BPRHBM28XZS,288,3/10/17 9:46,1.48914E+12,O,1147,4990,0.06,0.36,right,1,1,3Q5C1WP23N6BPCK8JC4ALVGWVCH15Y,3VQTAXTYN3QR05ULW805AZP12RQUB0,0,aodI,-29,39,52,0,FALSE,combined,3,18,47,32,0
78063,A27BPRHBM28XZS,289,3/10/17 9:46,1.48914E+12,O,1107,4990,0.12,0.88,right,1,0.02,3Q5C1WP23N6BPCK8JC4ALVGWVCH15Y,3VQTAXTYN3QR05ULW805AZP12RQUB0,0,aodI,-29,17,125,0,FALSE,combined,6,0,44,1,0
78064,A27BPRHBM28XZS,290,3/10/17 9:46,1.48914E+12,X,1074,5015,0.4,0.66,left,0.4,1,3Q5C1WP23N6BPCK8JC4ALVGWVCH15Y,3VQTAXTYN3QR05ULW805AZP12RQUB0,0,aodI,25,54,74,54,FALSE,combined,5,31,15,19,0
78065,A27BPRHBM28XZS,291,3/10/17 9:46,1.48914E+12,X,1572,5015,0.36,0.6,right,1,1,3Q5C1WP23N6BPCK8JC4ALVGWVCH15Y,3VQTAXTYN3QR05ULW805AZP12RQUB0,0,aodI,25,93,127,127,FALSE,combined,19,30,31,20,0
78066,A27BPRHBM28XZS,292,3/10/17 9:46,1.48914E+12,X,1596,5015,0.64,0.34,right,0.02,1,3Q5C1WP23N6BPCK8JC4ALVGWVCH15Y,3VQTAXTYN3QR05ULW805AZP12RQUB0,0,aodI,25,39,21,21,FALSE,combined,1,16,0,34,0
78067,A27BPRHBM28XZS,293,3/10/17 9:47,1.48914E+12,X,1096,5015,0.52,0.38,left,0.2,1,3Q5C1WP23N6BPCK8JC4ALVGWVCH15Y,3VQTAXTYN3QR05ULW805AZP12RQUB0,0,aodI,25,9,13,9,FALSE,combined,5,20,5,30,0
78068,A27BPRHBM28XZS,294,3/10/17 9:47,1.48914E+12,O,1902,5015,0.96,0.52,left,1,1,3Q5C1WP23N6BPCK8JC4ALVGWVCH15Y,3VQTAXTYN3QR05ULW805AZP12RQUB0,0,aodI,25,125,63,0,FALSE,combined,48,25,2,25,0
78069,A27BPRHBM28XZS,295,3/10/17 9:47,1.48914E+12,X,2039,5036,0.38,0.26,left,1,0.4,3Q5C1WP23N6BPCK8JC4ALVGWVCH15Y,3VQTAXTYN3QR05ULW805AZP12RQUB0,0,aodI,21,-48,-51,-48,FALSE,combined,20,6,30,14,0
78070,A27BPRHBM28XZS,296,3/10/17 9:47,1.48914E+12,O,1909,5036,0.08,0.64,right,0.8,1,3Q5C1WP23N6BPCK8JC4ALVGWVCH15Y,3VQTAXTYN3QR05ULW805AZP12RQUB0,0,aodI,21,-5,-42,0,FALSE,combined,4,31,36,19,0
78071,A27BPRHBM28XZS,297,3/10/17 9:47,1.48914E+12,O,1918,5036,0.68,0.56,left,1,1,3Q5C1WP23N6BPCK8JC4ALVGWVCH15Y,3VQTAXTYN3QR05ULW805AZP12RQUB0,0,aodI,21,-39,-42,0,FALSE,combined,34,27,16,23,0
78072,A27BPRHBM28XZS,298,3/10/17 9:47,1.48914E+12,X,2458,5036,0.24,0.48,left,1,1,3Q5C1WP23N6BPCK8JC4ALVGWVCH15Y,3VQTAXTYN3QR05ULW805AZP12RQUB0,0,aodI,21,-42,-61,-42,FALSE,combined,12,25,38,25,0
78073,A27BPRHBM28XZS,299,3/10/17 9:47,1.48914E+12,O,1701,5036,0.18,0.68,right,1,1,3Q5C1WP23N6BPCK8JC4ALVGWVCH15Y,3VQTAXTYN3QR05ULW805AZP12RQUB0,0,aodI,21,-37,-115,0,FALSE,combined,10,33,40,17,0
